gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,Yes,60,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',20.95,1270.55,No
Female,0,No,No,3,Yes,No,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',95.1,307.4,Yes
Male,0,Yes,No,70,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',114.3,8244.3,No
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',55.4,55.4,Yes
Male,0,No,Yes,62,Yes,No,DSL,Yes,Yes,No,No,No,No,'One year',No,'Bank transfer (automatic)',56.15,3487.95,No
Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,'Mailed check',56.1,1033.9,No
Male,0,No,No,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Electronic check',45.45,1233.15,No
Male,1,Yes,No,6,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',95.75,573.75,Yes
Female,0,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,'Mailed check',65.1,2586.0,No
Male,0,No,No,42,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Electronic check',25.05,949.85,No
Male,0,No,No,3,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Electronic check',25.1,79.8,No
Female,1,No,No,1,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,Yes,'Electronic check',85.0,85.0,Yes
Male,0,Yes,Yes,72,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Electronic check',20.35,1354.4,No
Female,0,No,No,61,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',103.95,6423.0,No
Male,1,Yes,No,33,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',109.9,3694.7,No
Female,0,No,No,1,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,No,'Bank transfer (automatic)',73.5,73.5,Yes
Male,0,Yes,Yes,10,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',20.05,218.5,No
Male,0,Yes,Yes,68,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',101.05,6770.5,No
Male,0,No,Yes,32,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',20.5,696.8,No
Female,1,Yes,No,62,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',104.85,6312.9,No
Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,'One year',Yes,'Mailed check',43.45,345.5,No
Female,1,Yes,No,72,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',110.8,7882.25,No
Female,1,No,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,'Electronic check',54.9,3725.5,No
Female,1,No,No,36,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',74.9,2659.45,No
Female,1,Yes,No,54,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',115.6,6431.05,No
Female,0,No,No,10,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',80.05,830.7,Yes
Male,0,No,No,1,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.7,19.7,Yes
Male,0,No,No,51,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Electronic check',19.1,1007.8,No
Male,0,No,No,43,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,'One year',Yes,'Electronic check',100.0,4211.55,Yes
Female,0,Yes,No,53,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',108.95,5718.2,No
Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,'Mailed check',49.05,49.05,No
Female,1,Yes,No,58,Yes,No,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',105.5,6205.5,Yes
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,'Two year',No,'Credit card (automatic)',66.75,4760.3,No
Female,0,No,No,12,Yes,No,'Fiber optic',No,No,Yes,Yes,No,Yes,Month-to-month,Yes,'Electronic check',89.4,1095.65,Yes
Female,0,No,No,2,Yes,No,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',87.15,183.75,Yes
Female,0,Yes,Yes,34,No,'No phone service',DSL,Yes,No,Yes,Yes,Yes,Yes,'One year',No,'Mailed check',61.25,1993.2,No
Male,0,Yes,Yes,61,Yes,No,'Fiber optic',No,Yes,No,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',98.45,6145.2,No
Male,0,No,No,62,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',23.4,1429.65,No
Female,0,No,No,4,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',24.25,96.05,Yes
Male,1,Yes,No,55,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',74.0,4052.4,No
Male,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',80.55,80.55,No
Female,0,No,No,27,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',20.25,538.2,No
Female,0,No,No,30,No,'No phone service',DSL,No,No,No,Yes,No,Yes,'One year',Yes,'Credit card (automatic)',40.35,1187.05,No
Male,0,No,No,71,Yes,Yes,'Fiber optic',Yes,No,No,Yes,No,Yes,'One year',No,'Credit card (automatic)',97.65,6687.85,No
Male,0,No,No,10,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',110.1,1043.3,Yes
Male,0,Yes,No,65,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,No,No,'One year',No,'Electronic check',89.75,5769.6,Yes
Male,0,No,No,18,No,'No phone service',DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,'Credit card (automatic)',33.5,600.0,Yes
Male,0,No,No,9,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',76.25,684.85,No
Male,0,Yes,No,12,Yes,No,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',85.05,999.8,No
Male,0,Yes,No,57,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,'Electronic check',55.7,3171.6,No
Male,0,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,No,'One year',No,'Mailed check',56.95,1889.5,No
Female,1,Yes,Yes,12,No,'No phone service',DSL,No,No,No,Yes,No,No,Month-to-month,Yes,'Mailed check',29.3,355.9,No
Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,'Electronic check',49.5,49.5,No
Male,1,Yes,Yes,10,No,'No phone service',DSL,No,No,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',34.55,362.6,No
Male,1,Yes,No,64,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',25.65,1740.8,No
Female,1,Yes,No,66,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',100.8,6690.75,No
Female,1,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',79.95,4819.75,No
Male,0,No,No,13,Yes,Yes,'Fiber optic',Yes,No,No,No,Yes,Yes,Month-to-month,No,'Mailed check',98.15,1230.25,Yes
Female,0,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,No,'One year',No,'Bank transfer (automatic)',54.25,447.75,No
Male,0,No,No,3,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',85.3,264.8,Yes
Male,0,Yes,Yes,21,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,No,'Electronic check',104.4,2157.95,Yes
Female,0,No,No,6,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,Yes,'Electronic check',89.75,552.65,No
Female,0,Yes,No,72,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',113.65,8124.2,No
Female,0,No,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,'Mailed check',54.45,3687.75,No
Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',89.0,6293.2,No
Female,0,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,'Bank transfer (automatic)',66.05,574.5,No
Male,0,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,'One year',No,'Mailed check',70.6,2708.2,No
Male,1,Yes,No,25,Yes,Yes,'Fiber optic',Yes,No,No,No,No,Yes,'One year',Yes,'Electronic check',89.05,2177.45,Yes
Male,0,Yes,Yes,12,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',26.4,314.95,No
Male,0,No,No,12,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Mailed check',112.95,1384.75,Yes
Female,0,No,No,14,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',71.0,914.0,Yes
Female,0,Yes,No,41,Yes,No,'Fiber optic',No,Yes,Yes,Yes,No,No,'One year',Yes,'Bank transfer (automatic)',86.2,3339.05,No
Female,1,No,No,17,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',20.65,330.6,No
Male,0,Yes,Yes,62,Yes,Yes,'Fiber optic',Yes,Yes,No,No,Yes,No,'One year',Yes,'Credit card (automatic)',94.95,5791.85,No
Female,0,Yes,Yes,35,Yes,No,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',106.9,3756.45,No
Male,0,No,No,18,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Mailed check',74.15,1387.0,No
Male,0,No,No,49,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,No,'Electronic check',98.7,4920.55,No
Female,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',81.25,580.1,No
Female,0,Yes,Yes,48,No,'No phone service',DSL,Yes,No,Yes,No,No,Yes,'One year',No,'Credit card (automatic)',45.0,2196.3,No
Male,0,No,No,20,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Mailed check',19.7,415.9,No
Female,0,Yes,No,58,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',65.25,3791.6,No
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',44.0,44.0,No
Female,0,No,No,11,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',20.05,237.7,No
Female,0,Yes,Yes,14,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',18.8,255.55,No
Male,0,No,No,35,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Electronic check',25.6,901.25,No
Male,0,No,Yes,6,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.55,128.6,No
Female,0,Yes,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',51.25,612.1,No
Female,0,No,No,33,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',60.9,2033.85,No
Male,0,Yes,Yes,71,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',104.65,7288.4,No
Male,0,No,No,40,Yes,No,'Fiber optic',No,Yes,No,Yes,No,Yes,'One year',Yes,'Credit card (automatic)',89.6,3488.15,No
Male,0,No,No,33,Yes,Yes,'Fiber optic',Yes,No,No,No,No,No,'One year',No,'Bank transfer (automatic)',80.1,2603.3,No
Female,0,Yes,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,'Credit card (automatic)',69.0,147.8,No
Male,0,No,Yes,1,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',74.35,74.35,Yes
Male,0,Yes,Yes,72,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Electronic check',114.0,8093.15,No
Male,1,No,No,5,No,'No phone service',DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,'Credit card (automatic)',45.4,214.75,No
Female,0,No,No,4,Yes,Yes,'Fiber optic',No,Yes,No,Yes,No,Yes,Month-to-month,Yes,'Electronic check',93.5,362.2,Yes
Male,0,Yes,No,14,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',85.15,1139.2,Yes
Male,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Mailed check',70.6,70.6,Yes
Female,0,No,Yes,2,Yes,Yes,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',80.55,188.1,No
Female,1,Yes,No,60,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',100.5,6029.0,No
Female,0,No,Yes,19,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',20.5,398.55,No
Female,0,Yes,Yes,46,Yes,No,'Fiber optic',No,No,Yes,Yes,No,Yes,'One year',No,'Bank transfer (automatic)',90.95,4236.6,No
Female,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',79.3,2427.1,No
Male,1,Yes,No,11,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',70.2,834.7,No
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',43.95,43.95,No
Male,0,No,No,72,No,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',63.7,4464.8,No
Male,0,No,No,57,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',20.65,1125.6,No
Female,1,No,No,30,No,'No phone service',DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,'Electronic check',40.3,1172.95,Yes
Male,0,Yes,Yes,47,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',24.55,1160.45,No
Female,0,Yes,Yes,3,No,'No phone service',DSL,No,Yes,No,No,No,Yes,Month-to-month,No,'Mailed check',40.3,92.5,No
Female,0,Yes,Yes,72,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,No,Yes,'Two year',Yes,'Bank transfer (automatic)',98.65,7129.45,No
Male,0,Yes,No,13,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',102.25,1359.0,Yes
Female,0,Yes,Yes,35,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.65,708.8,No
Female,0,Yes,No,20,Yes,No,'Fiber optic',Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,'Electronic check',96.55,1901.65,No
Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,'One year',No,'Mailed check',80.85,2204.35,No
Male,0,No,No,14,No,'No phone service',DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',31.1,419.7,No
Female,1,Yes,No,16,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',85.35,1375.15,Yes
Female,0,Yes,Yes,23,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Credit card (automatic)',75.3,1702.9,No
Female,0,Yes,Yes,23,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',20.4,478.75,No
Male,0,Yes,Yes,62,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',20.45,1297.35,No
Male,0,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',75.2,3901.25,No
Female,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,'One year',No,'Mailed check',66.15,1874.45,No
Male,0,Yes,Yes,35,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',20.5,759.35,No
Female,0,Yes,Yes,16,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',19.7,301.55,No
Male,1,Yes,No,68,No,'No phone service',DSL,Yes,Yes,Yes,No,No,No,'Two year',Yes,'Electronic check',41.95,2965.75,No
Female,0,No,Yes,63,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',19.5,1215.1,No
Male,0,Yes,Yes,54,No,'No phone service',DSL,No,No,Yes,Yes,No,Yes,'Two year',No,'Credit card (automatic)',46.0,2424.05,No
Male,0,No,No,48,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',106.1,5082.8,Yes
Female,0,No,No,4,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',75.65,302.35,No
Female,0,Yes,Yes,67,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,'Two year',Yes,'Bank transfer (automatic)',69.9,4615.9,No
Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,'Electronic check',55.15,1206.05,Yes
Female,0,Yes,No,19,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',86.85,1564.4,No
Female,0,No,No,54,No,'No phone service',DSL,Yes,No,No,Yes,No,Yes,'One year',No,'Bank transfer (automatic)',44.1,2369.7,No
Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',54.4,475.1,No
Male,1,Yes,No,4,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',74.4,306.6,Yes
Male,0,No,No,1,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',20.05,20.05,Yes
Female,0,No,No,47,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',20.25,1029.8,No
Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,'Mailed check',66.3,1559.45,No
Female,1,No,No,30,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,No,No,Month-to-month,No,'Credit card (automatic)',91.7,2758.15,Yes
Male,0,No,Yes,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,'One year',Yes,'Electronic check',61.0,3283.05,No
Male,0,Yes,Yes,40,No,'No phone service',DSL,No,Yes,Yes,Yes,Yes,Yes,'One year',No,'Mailed check',60.3,2448.5,No
Female,0,No,Yes,1,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',79.6,79.6,Yes
Male,0,Yes,No,67,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',No,'Electronic check',104.1,7040.85,Yes
Female,0,Yes,Yes,11,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',20.9,202.3,No
Female,0,No,No,13,No,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',30.85,394.1,No
Female,0,No,No,5,Yes,No,'Fiber optic',No,No,No,Yes,No,No,Month-to-month,Yes,'Mailed check',75.65,399.45,No
Male,0,No,No,72,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',19.8,1468.75,No
Female,1,Yes,No,48,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',70.65,3545.05,No
Male,1,Yes,No,14,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.65,228.65,No
Female,0,No,No,2,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',90.4,168.2,Yes
Male,0,Yes,Yes,4,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',19.9,76.65,No
Male,0,Yes,Yes,37,Yes,No,DSL,Yes,No,Yes,Yes,No,No,'One year',Yes,'Mailed check',58.75,2203.1,No
Female,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',81.95,81.95,Yes
Female,0,Yes,Yes,26,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',90.8,2361.8,Yes
Female,0,Yes,Yes,68,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',109.05,7508.55,No
Male,1,Yes,No,1,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',95.1,95.1,Yes
Male,0,Yes,No,32,Yes,Yes,'Fiber optic',No,No,No,Yes,No,No,'One year',Yes,'Electronic check',79.25,2619.15,No
Male,1,No,No,1,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',79.1,79.1,Yes
Male,0,Yes,No,47,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,'One year',Yes,'Electronic check',78.9,3650.35,No
Male,1,Yes,No,13,Yes,No,'Fiber optic',No,Yes,No,Yes,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',89.05,1169.35,Yes
Female,1,Yes,No,72,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',No,'Credit card (automatic)',105.0,7578.05,No
